oid	time	aircraftId	flightNumber	latitude	longitude	altitude	direction	verticalRate	v
5a736908e9630e33cfa71b5b	Thu Feb 01 2018 12:22:48 GMT-0700 (MST)	a8d4ad		39.830979	-104.980469	13375	240	4032	0
5a73690de9630e33cfa71b5c	Thu Feb 01 2018 12:22:53 GMT-0700 (MST)	a8d4ad		39.830979	-104.980469	13375	240	4096	0
5a736912e9630e33cfa71b5d	Thu Feb 01 2018 12:22:58 GMT-0700 (MST)	a8d4ad		39.830979	-104.980469	13375	241	3904	0
5a736917e9630e33cfa71b5e	Thu Feb 01 2018 12:23:03 GMT-0700 (MST)	a8d4ad		39.821343	-105.002197	14325	241	3904	0
5a73691ce9630e33cfa71b5f	Thu Feb 01 2018 12:23:08 GMT-0700 (MST)	a8d4ad		39.821343	-105.002197	14325	241	3648	0
5a736921e9630e33cfa71b60	Thu Feb 01 2018 12:23:13 GMT-0700 (MST)	a8d4ad		39.815291	-105.016418	14925	242	3648	0
5a736926e9630e33cfa71b61	Thu Feb 01 2018 12:23:18 GMT-0700 (MST)	a8d4ad		39.812485	-105.023028	15200	241	3392	0
5a73692be9630e33cfa71b62	Thu Feb 01 2018 12:23:23 GMT-0700 (MST)	a8d4ad		39.809472	-105.029968	15450	241	2944	0
5a736930e9630e33cfa71b63	Thu Feb 01 2018 12:23:28 GMT-0700 (MST)	a66217		39.868881	-105.040104	6475	300	-1280	0
5a736930e9630e33cfa71b64	Thu Feb 01 2018 12:23:28 GMT-0700 (MST)	a8d4ad		39.805756	-105.038552	15725	241	2944	0
5a736935e9630e33cfa71b65	Thu Feb 01 2018 12:23:33 GMT-0700 (MST)	a66217	N510GT  	39.870941	-105.044045	6400	300	-896	0
5a736935e9630e33cfa71b66	Thu Feb 01 2018 12:23:33 GMT-0700 (MST)	a8d4ad		39.805756	-105.038552	15725	241	2944	0
5a73693ae9630e33cfa71b67	Thu Feb 01 2018 12:23:38 GMT-0700 (MST)	a66217	N510GT  	39.871445	-105.04506	6375	301	-576	0
5a73693ae9630e33cfa71b68	Thu Feb 01 2018 12:23:38 GMT-0700 (MST)	a8d4ad		39.800162	-105.051147	16050	241	2944	0
5a73693fe9630e33cfa71b69	Thu Feb 01 2018 12:23:43 GMT-0700 (MST)	a66217	N510GT  	39.874366	-105.050903	6300	301	-640	0
5a73693fe9630e33cfa71b6a	Thu Feb 01 2018 12:23:43 GMT-0700 (MST)	a8d4ad		39.800162	-105.051147	16050	240	2176	0
5a736944e9630e33cfa71b6b	Thu Feb 01 2018 12:23:48 GMT-0700 (MST)	a66217	N510GT  	39.876414	-105.054688	6225	301	-704	0
5a736944e9630e33cfa71b6c	Thu Feb 01 2018 12:23:48 GMT-0700 (MST)	a8d4ad		39.793442	-105.066256	16375	241	1536	0
5a736949e9630e33cfa71b6d	Thu Feb 01 2018 12:23:53 GMT-0700 (MST)	a66217	N510GT  	39.878128	-105.057957	6175	302	-704	0
5a736949e9630e33cfa71b6e	Thu Feb 01 2018 12:23:53 GMT-0700 (MST)	a8d4ad		39.789874	-105.074646	16475	241	1536	0
5a73694ee9630e33cfa71b6f	Thu Feb 01 2018 12:23:58 GMT-0700 (MST)	a66217	N510GT  	39.879673	-105.060852	6125	302	-704	0
5a73694ee9630e33cfa71b70	Thu Feb 01 2018 12:23:58 GMT-0700 (MST)	a8d4ad	UAL1743 	39.788011	-105.079041	16525	242	1088	0
5a736953e9630e33cfa71b71	Thu Feb 01 2018 12:24:03 GMT-0700 (MST)	a66217	N510GT  	39.881581	-105.064148	6075	302	-768	0
5a736953e9630e33cfa71b72	Thu Feb 01 2018 12:24:03 GMT-0700 (MST)	a8d4ad	UAL1743 	39.785358	-105.085327	16600	242	1088	0
5a736958e9630e33cfa71b73	Thu Feb 01 2018 12:24:08 GMT-0700 (MST)	a66217	N510GT  	39.883118	-105.067261	6000	302	-768	0
5a736958e9630e33cfa71b74	Thu Feb 01 2018 12:24:08 GMT-0700 (MST)	a8d4ad	UAL1743 	39.785358	-105.085327	16600	242	1088	0
5a73695de9630e33cfa71b75	Thu Feb 01 2018 12:24:13 GMT-0700 (MST)	a66217	N510GT  	39.885166	-105.071167	5925	303	-768	0
5a73695de9630e33cfa71b76	Thu Feb 01 2018 12:24:13 GMT-0700 (MST)	a8d4ad	UAL1743 	39.785358	-105.085327	16600	242	1088	0
5a736962e9630e33cfa71b77	Thu Feb 01 2018 12:24:18 GMT-0700 (MST)	a66217	N510GT  	39.886734	-105.074078	5875	301	-640	0
5a736962e9630e33cfa71b78	Thu Feb 01 2018 12:24:18 GMT-0700 (MST)	a8d4ad	UAL1743 	39.785358	-105.085327	16600	242	1088	0
5a736967e9630e33cfa71b79	Thu Feb 01 2018 12:24:23 GMT-0700 (MST)	a66217	N510GT  	39.888425	-105.077332	5825	301	-768	0
5a736967e9630e33cfa71b7a	Thu Feb 01 2018 12:24:23 GMT-0700 (MST)	a8d4ad	UAL1743 	39.785358	-105.085327	17100	244	1536	0
5a73696ce9630e33cfa71b7b	Thu Feb 01 2018 12:24:28 GMT-0700 (MST)	a66217	N510GT  	39.890333	-105.080994	5750	301	-832	0
5a73696ce9630e33cfa71b7c	Thu Feb 01 2018 12:24:28 GMT-0700 (MST)	a8d4ad	UAL1743 	39.767349	-105.130025	17225	243	1088	0
5a736971e9630e33cfa71b7d	Thu Feb 01 2018 12:24:33 GMT-0700 (MST)	a66217	N510GT  	39.891357	-105.082825	5725	303	-704	0
5a736971e9630e33cfa71b7e	Thu Feb 01 2018 12:24:33 GMT-0700 (MST)	a8d4ad	UAL1743 	39.764694	-105.136473	17275	242	896	0
5a736976e9630e33cfa71b7f	Thu Feb 01 2018 12:24:38 GMT-0700 (MST)	a66217	N510GT  	39.893406	-105.086792	5650	303	-704	0
5a736976e9630e33cfa71b80	Thu Feb 01 2018 12:24:38 GMT-0700 (MST)	a8d4ad	UAL1743 	39.762501	-105.141785	17325	242	704	0
5a73697be9630e33cfa71b81	Thu Feb 01 2018 12:24:43 GMT-0700 (MST)	a66217	N510GT  	39.893406	-105.086792	5650	303	-704	0
5a73697be9630e33cfa71b82	Thu Feb 01 2018 12:24:43 GMT-0700 (MST)	a8d4ad	UAL1743 	39.756729	-105.155043	17400	241	704	0
5a736980e9630e33cfa71b83	Thu Feb 01 2018 12:24:48 GMT-0700 (MST)	a66217	N510GT  	39.893406	-105.086792	5650	303	-704	0
5a736980e9630e33cfa71b84	Thu Feb 01 2018 12:24:48 GMT-0700 (MST)	a8d4ad	UAL1743 	39.753842	-105.161499	17475	241	832	0
5a736985e9630e33cfa71b85	Thu Feb 01 2018 12:24:53 GMT-0700 (MST)	a66217	N510GT  	39.893406	-105.086792	5650	303	-704	0
5a736985e9630e33cfa71b86	Thu Feb 01 2018 12:24:53 GMT-0700 (MST)	a8d4ad	UAL1743 	39.753842	-105.161499	17475	240	1024	0
5a73698ae9630e33cfa71b87	Thu Feb 01 2018 12:24:58 GMT-0700 (MST)	a66217	N510GT  	39.893406	-105.086792	5650	303	-704	0
5a73698ae9630e33cfa71b88	Thu Feb 01 2018 12:24:58 GMT-0700 (MST)	a8d4ad	UAL1743 	39.753842	-105.161499	17475	240	1024	0
5a73698fe9630e33cfa71b89	Thu Feb 01 2018 12:25:03 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a73698fe9630e33cfa71b8a	Thu Feb 01 2018 12:25:03 GMT-0700 (MST)	a8d4ad	UAL1743 	39.753842	-105.161499	17475	240	1024	0
5a736994e9630e33cfa71b8b	Thu Feb 01 2018 12:25:08 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a736994e9630e33cfa71b8c	Thu Feb 01 2018 12:25:08 GMT-0700 (MST)	a8d4ad	UAL1743 	39.753842	-105.161499	17775	240	1216	0
5a736999e9630e33cfa71b8d	Thu Feb 01 2018 12:25:13 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a736999e9630e33cfa71b8e	Thu Feb 01 2018 12:25:13 GMT-0700 (MST)	a8d4ad	UAL1743 	39.732987	-105.207703	17950	240	1216	0
5a73699ee9630e33cfa71b8f	Thu Feb 01 2018 12:25:18 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a73699ee9630e33cfa71b90	Thu Feb 01 2018 12:25:18 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369a3e9630e33cfa71b91	Thu Feb 01 2018 12:25:23 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369a3e9630e33cfa71b92	Thu Feb 01 2018 12:25:23 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369a8e9630e33cfa71b93	Thu Feb 01 2018 12:25:28 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369a8e9630e33cfa71b94	Thu Feb 01 2018 12:25:28 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369ade9630e33cfa71b95	Thu Feb 01 2018 12:25:33 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369ade9630e33cfa71b96	Thu Feb 01 2018 12:25:33 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369b2e9630e33cfa71b97	Thu Feb 01 2018 12:25:38 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369b2e9630e33cfa71b98	Thu Feb 01 2018 12:25:38 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369b7e9630e33cfa71b99	Thu Feb 01 2018 12:25:43 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369b7e9630e33cfa71b9a	Thu Feb 01 2018 12:25:43 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369bce9630e33cfa71b9b	Thu Feb 01 2018 12:25:48 GMT-0700 (MST)	a2fbf1	UAL1758 	39.763711	-105.01947	14925	243	2752	0
5a7369bce9630e33cfa71b9c	Thu Feb 01 2018 12:25:48 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369bce9630e33cfa71b9d	Thu Feb 01 2018 12:25:48 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369c1e9630e33cfa71b9e	Thu Feb 01 2018 12:25:53 GMT-0700 (MST)	a2fbf1	UAL1758 	39.761902	-105.023744	15050	243	2432	0
5a7369c1e9630e33cfa71b9f	Thu Feb 01 2018 12:25:53 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369c1e9630e33cfa71ba0	Thu Feb 01 2018 12:25:53 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369c6e9630e33cfa71ba1	Thu Feb 01 2018 12:25:58 GMT-0700 (MST)	a2fbf1	UAL1758 	39.757553	-105.034611	15325	243	2240	0
5a7369c6e9630e33cfa71ba2	Thu Feb 01 2018 12:25:58 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369c6e9630e33cfa71ba3	Thu Feb 01 2018 12:25:58 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369cbe9630e33cfa71ba4	Thu Feb 01 2018 12:26:03 GMT-0700 (MST)	a2fbf1	UAL1758 	39.755378	-105.040039	15450	243	1984	0
5a7369cbe9630e33cfa71ba5	Thu Feb 01 2018 12:26:03 GMT-0700 (MST)	a66217	N510GT  	39.901832	-105.102966	5350	303	-704	0
5a7369cbe9630e33cfa71ba6	Thu Feb 01 2018 12:26:03 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369d0e9630e33cfa71ba7	Thu Feb 01 2018 12:26:08 GMT-0700 (MST)	a2fbf1	UAL1758 	39.752609	-105.04715	15600	243	1600	0
5a7369d0e9630e33cfa71ba8	Thu Feb 01 2018 12:26:08 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369d5e9630e33cfa71ba9	Thu Feb 01 2018 12:26:13 GMT-0700 (MST)	ac6445		40.011648	-105.146214	37000	89	-64	0
5a7369d5e9630e33cfa71baa	Thu Feb 01 2018 12:26:13 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	15700	244	1600	0
5a7369d5e9630e33cfa71bab	Thu Feb 01 2018 12:26:13 GMT-0700 (MST)	a8d4ad	UAL1743 	39.730473	-105.213257	18000	240	1280	0
5a7369dae9630e33cfa71bac	Thu Feb 01 2018 12:26:18 GMT-0700 (MST)	ac6445		40.011648	-105.146214	37000	89	-64	0
5a7369dae9630e33cfa71bad	Thu Feb 01 2018 12:26:18 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	15700	244	1408	0
5a7369dfe9630e33cfa71bae	Thu Feb 01 2018 12:26:23 GMT-0700 (MST)	ac6445		40.011648	-105.146214	37000	89	-64	0
5a7369dfe9630e33cfa71baf	Thu Feb 01 2018 12:26:23 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	15700	244	1408	0
5a7369e4e9630e33cfa71bb0	Thu Feb 01 2018 12:26:28 GMT-0700 (MST)	ac6445		40.011648	-105.146214	37000	89	-64	0
5a7369e4e9630e33cfa71bb1	Thu Feb 01 2018 12:26:28 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	15700	244	1408	0
5a7369e9e9630e33cfa71bb2	Thu Feb 01 2018 12:26:33 GMT-0700 (MST)	ac6445		40.012253	-105.081543	36975	89	-64	0
5a7369e9e9630e33cfa71bb3	Thu Feb 01 2018 12:26:33 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	15700	244	1408	0
5a7369eee9630e33cfa71bb4	Thu Feb 01 2018 12:26:38 GMT-0700 (MST)	ac6445		40.012253	-105.081543	36975	89	0	0
5a7369eee9630e33cfa71bb5	Thu Feb 01 2018 12:26:38 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	16200	244	1408	0
5a7369f3e9630e33cfa71bb6	Thu Feb 01 2018 12:26:43 GMT-0700 (MST)	ac6445		40.012253	-105.081543	36975	89	-64	0
5a7369f3e9630e33cfa71bb7	Thu Feb 01 2018 12:26:43 GMT-0700 (MST)	a2fbf1	UAL1758 	39.750118	-105.053467	16325	244	1408	0
5a7369f8e9630e33cfa71bb8	Thu Feb 01 2018 12:26:48 GMT-0700 (MST)	ac6445		40.012253	-105.081543	36975	89	-64	0
5a7369f8e9630e33cfa71bb9	Thu Feb 01 2018 12:26:48 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16450	244	1408	0
5a7369fde9630e33cfa71bba	Thu Feb 01 2018 12:26:53 GMT-0700 (MST)	ac6445		40.012253	-105.081543	36975	89	-64	0
5a7369fde9630e33cfa71bbb	Thu Feb 01 2018 12:26:53 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16450	244	1408	0
5a736a02e9630e33cfa71bbc	Thu Feb 01 2018 12:26:58 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a02e9630e33cfa71bbd	Thu Feb 01 2018 12:26:58 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16450	244	1408	0
5a736a07e9630e33cfa71bbe	Thu Feb 01 2018 12:27:03 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a07e9630e33cfa71bbf	Thu Feb 01 2018 12:27:03 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16450	244	1408	0
5a736a0ce9630e33cfa71bc0	Thu Feb 01 2018 12:27:08 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a0ce9630e33cfa71bc1	Thu Feb 01 2018 12:27:08 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16450	244	1408	0
5a736a11e9630e33cfa71bc2	Thu Feb 01 2018 12:27:13 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a11e9630e33cfa71bc3	Thu Feb 01 2018 12:27:13 GMT-0700 (MST)	a2fbf1	UAL1758 	39.727982	-105.111515	16875	244	1408	0
5a736a16e9630e33cfa71bc4	Thu Feb 01 2018 12:27:18 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a16e9630e33cfa71bc5	Thu Feb 01 2018 12:27:18 GMT-0700 (MST)	a2fbf1	UAL1758 	39.709524	-105.157532	16950	244	1408	0
5a736a1be9630e33cfa71bc6	Thu Feb 01 2018 12:27:23 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a1be9630e33cfa71bc7	Thu Feb 01 2018 12:27:23 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a20e9630e33cfa71bc8	Thu Feb 01 2018 12:27:28 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a20e9630e33cfa71bc9	Thu Feb 01 2018 12:27:28 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a25e9630e33cfa71bca	Thu Feb 01 2018 12:27:33 GMT-0700 (MST)	ac6445		40.012253	-105.081543	37000	89	0	0
5a736a25e9630e33cfa71bcb	Thu Feb 01 2018 12:27:33 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a2ae9630e33cfa71bcc	Thu Feb 01 2018 12:27:38 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a2fe9630e33cfa71bcd	Thu Feb 01 2018 12:27:43 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a34e9630e33cfa71bce	Thu Feb 01 2018 12:27:48 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a39e9630e33cfa71bcf	Thu Feb 01 2018 12:27:53 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a3ee9630e33cfa71bd0	Thu Feb 01 2018 12:27:58 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a43e9630e33cfa71bd1	Thu Feb 01 2018 12:28:03 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a48e9630e33cfa71bd2	Thu Feb 01 2018 12:28:08 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a4de9630e33cfa71bd3	Thu Feb 01 2018 12:28:13 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a52e9630e33cfa71bd4	Thu Feb 01 2018 12:28:18 GMT-0700 (MST)	a2fbf1	UAL1758 	39.70608	-105.165955	17050	244	1408	0
5a736a7fe9630e33cfa71bd5	Thu Feb 01 2018 12:29:03 GMT-0700 (MST)	a8233e	ASA1865 	39.9077	-105.04297	17475	265	2496	0
5a736a84e9630e33cfa71bd6	Thu Feb 01 2018 12:29:08 GMT-0700 (MST)	a8233e	ASA1865 	39.907379	-105.047806	17575	266	2048	0
5a736a89e9630e33cfa71bd7	Thu Feb 01 2018 12:29:13 GMT-0700 (MST)	a8233e	ASA1865 	39.906859	-105.055542	17750	266	1664	0
5a736a8ee9630e33cfa71bd8	Thu Feb 01 2018 12:29:18 GMT-0700 (MST)	a8233e	ASA1865 	39.906281	-105.064764	17900	266	1408	0
5a736a93e9630e33cfa71bd9	Thu Feb 01 2018 12:29:23 GMT-0700 (MST)	a8233e	ASA1865 	39.906281	-105.064764	17900	266	1088	0
5a736a98e9630e33cfa71bda	Thu Feb 01 2018 12:29:28 GMT-0700 (MST)	a8233e	ASA1865 	39.905594	-105.075989	18025	266	1024	0
5a736a9de9630e33cfa71bdb	Thu Feb 01 2018 12:29:33 GMT-0700 (MST)	a8233e	ASA1865 	39.905594	-105.075989	18025	266	960	0
5a736aa2e9630e33cfa71bdc	Thu Feb 01 2018 12:29:38 GMT-0700 (MST)	a8233e	ASA1865 	39.904439	-105.095215	18200	266	960	0
5a736aa7e9630e33cfa71bdd	Thu Feb 01 2018 12:29:43 GMT-0700 (MST)	a8233e	ASA1865 	39.903763	-105.106559	18325	266	1088	0
5a736aace9630e33cfa71bde	Thu Feb 01 2018 12:29:48 GMT-0700 (MST)	a8233e	ASA1865 	39.903321	-105.114136	18400	266	1152	0
5a736ab1e9630e33cfa71bdf	Thu Feb 01 2018 12:29:53 GMT-0700 (MST)	a8233e	ASA1865 	39.903321	-105.114136	18400	266	1088	0
5a736ab6e9630e33cfa71be0	Thu Feb 01 2018 12:29:58 GMT-0700 (MST)	a8233e	ASA1865 	39.903321	-105.114136	18400	266	1088	0
5a736abbe9630e33cfa71be1	Thu Feb 01 2018 12:30:03 GMT-0700 (MST)	a8233e	ASA1865 	39.901566	-105.141668	18625	266	704	0
5a736ac0e9630e33cfa71be2	Thu Feb 01 2018 12:30:08 GMT-0700 (MST)	a8233e	ASA1865 	39.901133	-105.14856	18675	266	704	0
5a736ac5e9630e33cfa71be3	Thu Feb 01 2018 12:30:13 GMT-0700 (MST)	a8233e	ASA1865 	39.900787	-105.154028	18700	266	448	0
5a736acbe9630e33cfa71be4	Thu Feb 01 2018 12:30:19 GMT-0700 (MST)	a8233e	ASA1865 	39.900467	-105.158744	18750	266	960	0
